,exp_id,peak_id,year,season,host,route1,route2,nation,leaders,sponsor,success1,success2,ascent1,ascent2,claimed,disputed,countries,bc_date,summit_date,summit_time,summit_days,tot_days,term_date,term_reason,term_note,high_point,traverse,ski,parapente,camps,rope,tot_members,summit_members,summiter_deaths,tot_hired,summit_hired,hired_deaths,no_hired,o2_used,o2_none,o2_climb,o2_descent,o2_sleep,o2_medical,o2_taken,o2_unkwn,other_smts,campsites,accidents,achievment,agency,comrte,stdrte,primrte,primmem,peak_name,peak_height
1373,LHOT13127,LHOT,2013,Spring,Nepal,S Col-SE Ridge-Everest Smt-W Face,other,Canada,Tim Rippel,Peak Freaks Everest Expedition 2013,False,False,0,,False,False,Australia,2013-04-08 00:00:00,2013-05-21 00:00:00,0.0,43,44,2013-05-22 00:00:00,5,,7900,False,False,False,0,0,2,0,0,2,0,0,False,True,False,True,False,True,False,False,False,Summited Everest (EVER-131-71),"BC(08/04,5350m),C1(16/04,6050m),C2(22/04,6450m),C3(16/05,7100m),C4(17/05,7900m),EVER.Smt(19/05),C4(19/05,7900m),LHOT.C4(20/05,7800m),xxx(21/05,7900m)",,False,Senge Treks & Expeditions,False,False,False,False,Lhotse,8516
1374,EVER13101,EVER,2013,Spring,Nepal,S Col-SE Ridge,other,Nepal,"Dawa Steven Sherpa, Asian Trekking Staff",Asian Trekking Eco-Everest Expedition 2013,True,False,0,,False,False,"Argentina, Austria, Brazil, Canada, India, Norway, Poland, UK, USA",2013-04-14 00:00:00,2013-05-18 00:00:00,845.0,34,44,2013-05-28 00:00:00,1,,8850,False,False,False,0,0,21,14,0,20,16,0,False,True,False,True,False,True,False,False,False,0,"BC(14/04,5350m),C1(6000m),C2(6400m),C3(7300m),C4(7900m),Smt(18-19,21-22/05)",,False,Asian Trekking,True,True,False,False,Everest,8850
1375,EVER13102,EVER,2013,Spring,China,N Col-NE Ridge,other,USA,"Dawes Eddy, Asian Trekking Staff",Asian Trekking International Everest Expedition 2013,True,False,0,,False,False,"Austria, China, Japan",2013-04-15 00:00:00,2013-05-19 00:00:00,500.0,34,41,2013-05-26 00:00:00,1,,8850,False,False,False,0,0,4,2,0,4,2,0,False,True,False,True,False,True,False,False,False,0,"BC(15/04,5100m),ABC(19/04,6400m),C1(04/05,7000m),C2(17/05,7700m),C3(18/05,8300m),Smt(19-20/05)",,False,Asian Trekking,True,True,False,False,Everest,8850
1376,MAKA13112,MAKA,2013,Spring,Nepal,Makalu La-NW Ridge,other,Georgia,"Gia Tortladze, Asian Trekking Staff",Asian Trekking International Makalu Expedition 2013,False,False,0,,False,False,"Belgium, Colombia, India, USA",2013-04-15 00:00:00,2013-05-22 00:00:00,0.0,37,40,2013-05-25 00:00:00,8,,8200,False,False,False,0,0,7,0,0,7,0,0,False,True,False,True,False,True,False,False,False,0,"BC(15/04,5000m),ABC(17/04,5600m),C1(27/04,6100m),C2(28/04,6500m),C3(20/05,7300m),C4(21/05,7500m),xxx(22/05,8200m)",,False,Asian Trekking,False,True,False,False,Makalu,8485
1377,EVER13119,EVER,2013,Spring,Nepal,S Col-SE Ridge,other,China,Zhang Wei,Yang's Explorer Everest 2013,True,False,0,,False,False,,2013-04-19 00:00:00,2013-05-19 00:00:00,515.0,30,32,2013-05-21 00:00:00,1,,8850,False,False,False,0,0,11,9,0,12,8,1,False,True,False,True,False,True,False,False,False,Summited Lhotse (LHOT-131-08),"BC(19/04,5350m),C1(26/04,6000m),C2(27/04,6400m),C3(17/05,7300m),C4(18/05,7900m),Smt(19/05)",,False,Seven Summit Treks,True,True,False,False,Everest,8850
1378,CHOY13102,CHOY,2013,Spring,China,NW side,other,UK,Christopher Boardman,Snowy Horizon Cho Oyu Expedition 2013,False,False,0,,False,False,"Georgia, Spain, Sweden",2013-04-16 00:00:00,2013-05-05 00:00:00,0.0,19,22,2013-05-08 00:00:00,4,,7150,False,False,False,0,0,9,0,0,5,0,0,False,False,True,False,False,False,False,False,False,0,"CBC(16/04,4900m),IC(18/04,5300m),ABC(19/04,5700m),C1(27/04,6400m),C2(05/05,7150m),xxx(05/05,7150m)",,False,Snowy Horizon Treks,True,True,False,False,Cho Oyu,8188
1379,CHOY13107,CHOY,2013,Spring,China,NW side,other,Israel,Gdaliabu Shtirmer,Gadi-Lhakpa 2013 to Cho Oyu,False,False,0,,False,False,,  -   -,  -   -,0.0,0,0,  -   -,0,,0,False,False,False,0,0,1,0,0,1,0,0,False,False,False,False,False,False,False,False,False,0,,,False,Mountain Tribes Trekking,True,True,False,False,Cho Oyu,8188
1380,EVER13124,EVER,2013,Spring,China,N Col-NE Ridge,other,Ecuador,Patricio Tisalema,Everest In One Day Summit,False,False,0,,False,False,,  -   -,2013-05-24 00:00:00,0.0,0,0,  -   -,7,,8300,False,False,False,0,0,2,0,0,1,0,0,False,False,True,False,False,False,False,False,False,0,"BC(5200m),ABC(6350m),C1(7100m),C2(7700m),C3(24/05,8300m),xxx",,False,Monterosa Treks?,True,True,False,False,Everest,8850
1381,EVER13125,EVER,2013,Spring,Nepal,S Col-SE Ridge,other,Finland,Jan Sinivaara,Sinivaara Expedition 2013 to Everest,False,False,0,,False,False,,  -   -,  -   -,0.0,0,0,  -   -,0,,0,False,False,False,0,0,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,0,,,False,,True,True,False,False,Everest,8850
1382,EVER13163,EVER,2013,Spring,Nepal,S Col-SE Ridge,other,India,"Tusi Das, Chhanda Gayen",West Bengal Everest Women's Expedition,True,False,0,,False,False,,2013-04-12 00:00:00,2013-05-18 00:00:00,700.0,36,41,2013-05-23 00:00:00,1,,8850,False,False,False,0,0,2,2,0,2,2,0,False,True,False,True,False,True,False,False,False,Summited Lhotse (LHOT-131-23) by Chhanda Gayen,"BC(12/04,5330m),C1(20/04,6100m),C2(24/04,6400m),C3(15-16/05,7160m),C4(16-17/05,7950m),Smt(18-19/05)",,False,Loben Expeditions,True,True,False,False,Everest,8850
1383,EVER13126,EVER,2013,Spring,Nepal,S Col-SE Ridge,other,India,Neeraj Rana,The Lawrence School (Sanawar) Everest Expedition 2013,True,False,0,,False,False,,2013-04-18 00:00:00,2013-05-21 00:00:00,426.0,33,38,2013-05-26 00:00:00,1,,8850,False,False,False,4,0,8,6,0,8,6,0,False,True,False,True,False,True,False,False,False,Summited Lobuje East on 2 May (2 members),"BC(18/04,5350m),C1(16/05,6100m),C2(17/05,6550m),C3(19/05,7000m),C4(20/05,7900m),Smt(21/05)",,False,Seven Summit Treks,True,True,False,False,Everest,8850
1384,LHOT13128,LHOT,2013,Spring,Nepal,S Col-SE Ridge-Everest Smt-W Face,other,New Zealand,Dean Staples,Adventure Consultants Lhotse Expedition 2013,True,False,0,,False,False,Sweden,2013-04-14 00:00:00,2013-05-22 00:00:00,1000.0,38,40,2013-05-24 00:00:00,1,,8516,False,False,False,0,0,2,2,0,2,2,0,False,True,False,True,False,True,False,False,False,Summited Everest (EVER-131-09),"BC(14/04,5350m),C1(24/04,6000m),C2(25/05,6400m),C3(16/05,7200m),C4,17/05,8000m),EVER.Smt(19-21/05),C4(21/05,8000m),Smt(22/05)",,False,Himalayan Guides,False,False,False,False,Lhotse,8516
1385,EVER13127,EVER,2013,Spring,China,N Col-NE Ridge,other,Japan,Takashi Morisaki,Himalayan Sherpa Adventure Japan Everest North 2013,False,False,0,,False,False,,  -   -,  -   -,0.0,0,0,  -   -,0,,0,False,False,False,0,0,3,0,0,0,0,0,False,False,False,False,False,False,False,False,False,0,,,False,Himalayan Sherpa Adventure?,True,True,False,False,Everest,8850
1386,EVER13129,EVER,2013,Spring,Nepal,S Col-SE Ridge,other,Poland,Olga Nabialek,Snowy Horizon Everest Expedition 2013,False,False,0,,False,False,,2013-04-15 00:00:00,2013-05-16 00:00:00,0.0,31,35,2013-05-20 00:00:00,0,,0,False,False,False,0,0,1,0,0,1,0,0,False,False,False,False,False,False,False,False,False,0,,,False,Snowy Horizon Treks,True,True,False,False,Everest,8850
1387,MAKA13113,MAKA,2013,Spring,Nepal,Makalu La-NW Ridge,other,China,Yang Chun-Feng,Chinese Makalu Expedition 2013,True,False,0,,False,False,,2013-04-05 00:00:00,2013-04-24 00:00:00,930.0,19,25,2013-04-30 00:00:00,1,,8485,False,False,False,0,0,2,1,1,2,1,0,False,True,False,True,False,False,False,False,False,0,"BC(05/04,5000m),ABC(07/04,5650m),C1(11/04,6600m),C2(15/04,7400m),Smt(24/04)",Liu Xiang-Yang fell to his death above C2 (est 7600m),False,Seven Summit Treks,False,True,False,False,Makalu,8485
1388,MANA13103,MANA,2013,Spring,Nepal,NE Face,other,Italy,Marco Zaffaroni,Marco Manaslu 2013,False,False,0,,False,False,,2013-05-11 00:00:00,2013-05-21 00:00:00,0.0,10,14,2013-05-25 00:00:00,4,,7440,False,False,False,0,0,1,0,0,1,0,0,False,False,True,False,False,False,False,False,False,0,"BC(11/05),C1(14/05,5600m),C2(19/05,6450m),C3(20/05,6800m),C4(21/05,7440m),xxx",,False,Prestige Adventure,True,True,False,False,Manaslu,8163
1389,MANA13106,MANA,2013,Spring,Nepal,NE Face,other,Spain,Raul Corominas,Catalan Expedition to Manaslu 2013,False,False,0,,False,False,,2013-04-04 00:00:00,2013-05-21 00:00:00,0.0,47,0,  -   -,4,,7440,False,False,False,0,0,2,0,0,0,0,0,True,False,True,False,False,False,False,False,False,0,"BC(04/04,4830m),C1(06/04,5700m),C2(10/05,6450m),C3(11/05,6800m),C4(21/05,7440m),xxx",,False,Prestige Adventure?,True,True,False,False,Manaslu,8163
1390,MANA13107,MANA,2013,Spring,Nepal,NE Face,other,Singapore,Edwin Siew,Ever Quest International Manaslu 2013 Spring,False,False,0,,False,False,,  -   -,  -   -,0.0,0,0,  -   -,4,,0,False,False,False,0,0,2,0,0,4,0,0,False,False,True,False,False,False,False,False,False,0,,,False,Ever Quest Expeditions,True,True,False,False,Manaslu,8163
1391,EVER13130,EVER,2013,Spring,Nepal,S Col-SE Ridge,other,Malaysia,Siti Hanisah Sharuddin,Felda Everest Expedition 2013,True,False,0,,False,False,,  -   -,2013-05-21 00:00:00,831.0,0,0,  -   -,1,,8850,False,False,False,0,0,7,7,0,8,8,0,False,True,False,True,False,True,False,False,False,0,"Smt(21,23/05)",,False,Ever Quest Expeditions,True,True,False,False,Everest,8850
1392,EVER13131,EVER,2013,Spring,Nepal,S Col-SE Ridge,other,India,Ravindra Kumar,Indian Everest Expedition 2013,True,False,0,,False,False,,2013-04-17 00:00:00,2013-05-19 00:00:00,0.0,32,0,  -   -,1,,8850,False,False,False,0,0,1,1,0,0,0,0,False,True,False,True,False,True,False,False,False,0,"BC(17/04),C1,C2,C3,C4,Smt(19/05)",,False,Seven Summit Treks,True,True,False,False,Everest,8850
1393,EVER13133,EVER,2013,Spring,Nepal,S Col-SE Ridge,other,S Korea,Kim Chang-Ho,Korean Dream Everest-Lhotse Expedition 2013,True,False,0,,False,False,,2013-04-20 00:00:00,2013-05-20 00:00:00,650.0,30,33,2013-05-23 00:00:00,1,,8850,False,False,False,0,0,7,4,1,4,3,0,False,True,False,True,False,True,False,False,False,0,"BC(20/04,5360m),C2(27/04,6450m),C3(04/05,7080m),C4(19/05,7090m),Smt(20/05)",,False,Seven Summit Treks,True,True,False,False,Everest,8850
1394,EVER13134,EVER,2013,Spring,Nepal,S Col-SE Ridge,other,Bangladesh,Mohammad Khaled Hossain,,True,False,0,,False,False,,  -   -,2013-05-20 00:00:00,1030.0,0,0,  -   -,1,,8850,False,False,False,0,0,1,1,1,0,0,0,False,False,True,False,False,False,False,False,False,0,Smt(20/05),,False,Seven Summit Treks,True,True,False,False,Everest,8850
1395,HIMJ12301,HIMJ,2012,Autumn,Nepal,SW Face,other,S Korea,Kim Chang-Ho,Korean Himjung Expedition 2012,True,False,1,,False,False,,2012-09-29 00:00:00,2012-10-12 00:00:00,905.0,13,16,2012-10-15 00:00:00,1,,7092,False,False,False,0,0,2,2,0,0,0,0,True,False,True,False,False,False,False,False,False,0,"BC(29/09,4800m),Biv1(09/10,6050m),Biv(11/10,6770m),Smt(12/10)",,False,Seven Summit Treks?,False,False,False,False,Himjung,7092
1396,EVER13137,EVER,2013,Spring,Nepal,S Col-SE Ridge,other,Japan,Yuki Inayoshi,,True,False,0,,False,False,,  -   -,2013-05-19 00:00:00,0.0,0,0,  -   -,1,,8850,False,False,False,0,0,1,1,0,2,2,0,False,True,False,True,False,True,False,False,False,0,Smt(19/05),,False,Seven Summit Treks,True,True,False,False,Everest,8850
1397,EVER13140,EVER,2013,Spring,Nepal,S Col-SE Ridge,other,India,Prem Kumar Singh,Indian Everest-Lhotse Expedition 2013,True,False,0,,False,False,,2013-04-11 00:00:00,2013-05-19 00:00:00,710.0,38,41,2013-05-22 00:00:00,1,,8850,False,False,False,0,0,1,1,0,1,1,0,False,True,False,True,False,True,False,False,False,Attempted Lhotse (LHOT-131-29),"BC(11/04,5300m),C1(16/04,6000m),C2(21/04,6400m),C3(7200m),C4(18/05,7950m),Smt(19/05)",,False,7 Summits Adventure,True,True,False,False,Everest,8850
1398,LHOT13129,LHOT,2013,Spring,Nepal,S Col-SE Ridge-Everest Smt-W Face,other,India,Prem Kumar Singh,Indian Everest-Lhotse Expedition 2013,False,False,0,,False,False,,2013-04-11 00:00:00,2013-05-20 00:00:00,0.0,39,41,2013-05-22 00:00:00,6,,7800,False,False,False,0,0,1,0,0,1,0,0,False,True,False,True,False,True,False,False,False,Summited Everest (EVER-131-40),"BC(11/04,5300m),C1(16/04,6000m),C2(21/04,6400m),C3(7200m),C4(18/05,8000m),EVER.Smt(19/05),LHOT.C4(20/05,7800m),xxx",,False,7 Summits Adventure,False,False,False,False,Lhotse,8516
1399,EVER13143,EVER,2013,Spring,Nepal,S Col-SE Ridge,other,Nepal,Pemba Dorje Sherpa,Climbing for Climate Justice,True,False,0,,False,False,,2013-05-06 00:00:00,2013-05-20 00:00:00,925.0,14,18,2013-05-24 00:00:00,1,,8850,False,False,False,0,0,6,5,0,2,2,0,False,True,False,True,False,True,False,False,False,0,"BC(06/05,5350m),C1(6000m),C2(15/05,6400m),C3(17/05,7200m),C4(19/05,7950m),Smt(20/05)",,True,Pemba Dorje Sherpa (Snowy Horizon pmt),True,True,False,False,Everest,8850
1400,EVER13145,EVER,2013,Spring,China,N Col-NE Ridge,other,Austria,Rupert Hauer,Hauer Everest Expedition 2013,False,False,0,,False,False,,2013-05-07 00:00:00,2013-05-20 00:00:00,0.0,13,15,2013-05-22 00:00:00,14,,8700,False,False,False,2,0,1,0,0,0,0,0,True,False,True,False,False,False,False,False,False,Summited Xixabangma,"BC(07/05,5200m),ABC(10/05,6400m),C1(12/05,7000m),C2(18/05,7700m),C3(19/05,8300m),xxx(20/05,8700m)",Hauer slight frostbite on nose (has already healed),False,Thamserku Trekking,True,True,False,False,Everest,8850
1401,DORJ13101,DORJ,2013,Spring,Nepal,other,other,Japan,Akira Ban,Seven Summit Treks Dorje Lhakpa Expedition 2013,False,False,0,,False,False,,  -   -,  -   -,0.0,0,0,  -   -,0,,0,False,False,False,0,0,5,0,0,3,0,0,False,False,False,False,False,False,False,False,False,0,,,False,Seven Summit Treks,False,False,False,False,Dorje Lhakpa,6966
1402,SHAL12101,SHAL,2012,Spring,Nepal,other,other,Japan,Akira Ban,Seven Summit Dorje Shalbachum Expedition 2012,False,False,0,,False,False,,  -   -,  -   -,0.0,0,0,  -   -,0,,0,False,False,False,0,0,2,0,0,0,0,0,False,False,True,False,False,False,False,False,False,0,,,False,Seven Summit Treks,False,False,False,False,Shalbachum,6707
1403,GURK11301,GURK,2011,Autumn,Nepal,other,other,Japan,Akira Ban,Seven Summit Dorje Gurkarpo Ri Expedition 2011,False,False,0,,False,False,,  -   -,  -   -,0.0,0,0,  -   -,0,,0,False,False,False,0,0,3,0,0,3,0,0,False,False,False,False,False,False,False,False,False,0,,,False,Seven Summit Treks,False,False,False,False,Gurkarpo Ri,6889
1404,DRAG13101,DRAG,2013,Spring,Nepal,SE side,other,Russia,Roman Gretzky,Gretzky Expedition,True,False,1,,False,False,,  -   -,2013-05-30 00:00:00,0.0,0,0,  -   -,1,,6185,False,False,False,0,0,1,1,0,1,1,0,False,False,True,False,False,False,False,False,False,0,Smt(30/05),,False,Asia Adventure Excursion,False,False,False,False,Dragmorpa Ri,6185
1405,SISN13101,SISN,2013,Spring,Nepal,other,other,Nepal,Man Bahadur Khatri,,True,False,1,,False,False,USA,  -   -,2013-05-26 00:00:00,0.0,0,0,  -   -,1,,5849,False,False,False,0,0,2,2,0,6,6,0,False,False,True,False,False,False,False,False,False,0,Smt(26/05),,False,Churen Himal Treks,False,False,False,False,Sisne Himal,5911
1406,TUKU13101,TUKU,2013,Spring,Nepal,N Ridge,other,France,Fabien Brusson ,Tukuche 2013 Les Chevaliers Du Vent,False,False,0,,False,False,,2013-04-25 00:00:00,2013-04-28 00:00:00,0.0,3,4,2013-04-29 00:00:00,4,,6600,False,False,False,0,0,4,0,0,0,0,0,False,False,True,False,False,False,False,False,False,0,"BC(25/04,5150m),C1(26/04,5600m),xxx(28/04,6600m)",,False,Base Camp Trekking,False,False,False,False,Tukuche,6920
1407,EVER13152,EVER,2013,Spring,Nepal,S Col-SE Ridge,other,Nepal,Sumit Joshi,,True,False,0,,False,False,"Australia, Ireland",2013-04-07 00:00:00,2013-05-13 00:00:00,630.0,36,39,2013-05-16 00:00:00,1,,8850,False,False,False,4,0,4,1,0,5,2,0,False,True,False,True,False,True,False,False,False,0,"BC(07/04,5350m),C1(13/05,6100m),C2(19/04,6600m),C3(29/04,7300m),C4(12/05,7950m),Smt(13/05)",Frostbite in all fingers of Townsden; he went to toilet without gloves on the midnight of 12 May,False,Himalayan Ascent,True,True,False,False,Everest,8850
1408,LHOT13130,LHOT,2013,Spring,Nepal,W Face,other,Australia,Christine Burke,A Kiwi to Lhotse,True,False,0,,False,False,,2013-04-11 00:00:00,2013-05-13 00:00:00,1030.0,32,33,2013-05-14 00:00:00,1,,8516,False,False,False,0,0,1,1,0,3,3,0,False,True,False,True,False,True,False,False,False,0,"BC(11/04,5350m),C1(14/05,6100m),C2(19/04,6600m),C3(28/04,7200m),C4(12/05,7800m),Smt(13/05)",,False,Himalayan Ascent,False,True,False,False,Lhotse,8516
1409,LHOT13131,LHOT,2013,Spring,Nepal,W Face,other,Russia,Victor Koval,Russian Expedition to Lhotse 2013,True,False,0,,False,False,,2013-04-19 00:00:00,2013-05-16 00:00:00,1300.0,27,30,2013-05-19 00:00:00,1,,8516,False,False,False,0,0,3,2,0,0,0,0,True,False,True,False,False,False,False,False,False,0,"BC(19/04,5350m),C2(23/04,6500m),C3(29/04,7150m),C4A(06/05,7700m),Smt(16/05)",,False,,False,True,False,False,Lhotse,8516
1410,EVER13150,EVER,2013,Spring,Nepal,S Col-SE Ridge,other,Nepal,Min Bahadur Sherchan,Nepelese Senior Citizen Everest Expedition 2013,False,False,0,,False,False,,  -   -,  -   -,0.0,0,0,  -   -,12,,0,False,False,False,0,0,1,0,0,0,0,0,True,False,True,False,False,False,False,False,False,0,"BC(5350m),xxx",,False,Himalayan Guides/Asian Trekking,True,True,False,False,Everest,8850
1411,CHOY13301,CHOY,2013,Autumn,China,NW side,other,USA,Ben Jones,Alpine Ascents International (AAI) Cho Oyu Expedition 2013,True,False,0,,False,False,UK,2013-09-05 00:00:00,2013-09-26 00:00:00,630.0,21,24,2013-09-29 00:00:00,1,,8188,False,False,False,3,800,8,4,0,5,5,0,False,True,False,True,False,True,False,False,False,0,"BC(05/09,4700m),ABC(10/09,5600m),C1(18/09,6400m),C2(24/09,7200m),C3(25/09,7500m),Smt(26/09)",1 Sherpa slightly injured,False,Sherpa Shangri-La Trekking,True,True,False,False,Cho Oyu,8188
1412,CHOY13302,CHOY,2013,Autumn,China,NW side,other,Spain,Ferran Latorre,International Cho Oyu 2013,True,False,0,,False,False,,2013-09-09 00:00:00,2013-09-26 00:00:00,545.0,17,19,2013-09-28 00:00:00,1,,8188,False,False,False,1,0,1,1,0,0,0,0,True,False,True,False,False,False,False,False,False,0,"BC(09/09,4900m),ABC(13/09,5700m),C2(21/09,7000m),Smt(26/09)",,False,Seven Summit Treks,True,True,False,False,Cho Oyu,8188
1413,EVER13164,EVER,2013,Spring,Nepal,S Col-SE Ridge,other,Ecuador,Santiago Quintero,Ecuador En Todo Lo Alto Everest 2013,True,False,0,,False,False,,2013-05-09 00:00:00,2013-05-21 00:00:00,1500.0,12,14,2013-05-23 00:00:00,1,,8850,False,False,False,3,0,1,1,0,2,2,0,False,True,False,False,True,False,False,False,False,Summited Xixabangma on 30 April,"BC(09/05,5300m),C2(17/05,6400m),C3(19/05,7100m),C4(20/05,8000m),Smt(21/05)",,True,Seven Summit Treks,True,True,False,False,Everest,8850
1414,EVER13159,EVER,2013,Spring,Nepal,S Col-SE Ridge,other,Nepal,Nisha Adhikari,,True,False,0,,False,False,,2013-04-17 00:00:00,2013-05-21 00:00:00,715.0,34,36,2013-05-23 00:00:00,1,,8850,False,False,False,4,0,1,1,0,1,1,0,False,True,False,True,False,True,False,False,False,0,"BC(17/04,5400m),C1(07-08/05,6000m),C2(09/05,6500m),C3(19/05,7300m,C4(20/05,8000m),Smt(21/05)",,True,Seven Summit Treks,True,True,False,False,Everest,8850
1415,EVER13153,EVER,2013,Spring,Nepal,S Col-SE Ridge,other,UK,Mark Wood,Skype Everest Expedition,False,False,0,,False,False,,2013-04-15 00:00:00,2013-05-16 00:00:00,0.0,31,35,2013-05-20 00:00:00,4,,8300,False,False,False,4,0,2,0,0,2,0,0,False,True,False,True,False,True,False,False,False,0,"BC(15/04,5300m),C1(20/04,5900m),C2(21/04,6300m),C3(15/05,9700m),C4(16/05,8000m),xxx(16/05,8300m)",,False,Snowy Horizon Treks,True,True,False,False,Everest,8850
1416,HIML13101,HIML,2013,Spring,Nepal,W Ridge,other,France,Jean-Pierre Favre,Objectif 7000,True,False,47,,False,False,,2013-05-06 00:00:00,2013-05-14 00:00:00,1330.0,8,10,2013-05-16 00:00:00,1,,7126,False,False,False,3,0,6,1,0,3,1,0,False,False,True,False,False,False,False,False,False,0,"BC(06/05,4800m),C1(08/05,5365m),C2(11/05,6050m),C3(12/05,6345m),Smt(14/05)",,False,Khumbu Shangri-La Nepal,False,False,False,False,Himlung Himal,7126
1417,HIML13301,HIML,2013,Autumn,Nepal,W Ridge,other,New Zealand,Mark Morrison,Adventure Consultants Himlung Expedition 2013,False,False,0,,False,False,"Switzerland, Italy, USA",2013-09-21 00:00:00,2013-09-29 00:00:00,0.0,8,9,2013-09-30 00:00:00,6,,6100,False,False,False,1,0,4,0,0,4,0,2,False,False,True,False,False,False,False,False,False,0,"BC(21/09,4800m),C1(28/09,5685m),xxx(29/09,6100m)",Fatal avalance,False,Himalayan Guides,False,False,False,False,Himlung Himal,7126
1418,MANA13301,MANA,2013,Autumn,Nepal,NE Face,other,UK,Brett Hammond,A Briton to Manaslu,True,False,0,,False,False,,2013-09-13 00:00:00,2013-10-02 00:00:00,1000.0,19,22,2013-10-05 00:00:00,1,,8163,False,False,False,4,0,1,1,0,1,1,0,False,True,False,True,False,False,False,False,False,0,"BC(13/09,4800m),C1(17/09,5720m),C2(18/09,6350m),C3(30/09,6800m),C4(01/10,7400m),Smt(02/10)",,False,Ascent Himalayas,True,True,False,False,Manaslu,8163
1419,MANA13302,MANA,2013,Autumn,Nepal,NE Face,other,Argentina,Sebastian Aldana,Argentina to Manaslu,False,False,0,,False,False,,2013-09-18 00:00:00,2013-10-02 00:00:00,0.0,14,17,2013-10-05 00:00:00,4,,7400,False,False,False,4,0,4,0,0,1,0,0,False,False,True,False,False,False,False,False,False,0,"BC(18/09,4700m),C1(21/09,5800m),C2(23/09,6400m),C3(01/10,6800m),C4(02/10,7400m),xxx(02/10,7400m)",,False,Thamserku Trekking,True,True,False,False,Manaslu,8163
1420,MANA13303,MANA,2013,Autumn,Nepal,NE Face,other,Japan,Toshiyuki Kitamura,Adventure Guides Manaslu Expedition 2013,True,False,0,,False,False,,2013-09-13 00:00:00,2013-10-02 00:00:00,900.0,19,22,2013-10-05 00:00:00,1,,8163,False,False,False,4,0,7,7,0,6,6,0,False,True,False,True,False,False,False,False,False,0,"BC(13/09,4500m),C1(17/09,5500m),C2(22/09,6200m),C3(30/09,6900m),C4(01/10,7500m),Smt(02/10)",,False,Cosmo Treks,True,True,False,False,Manaslu,8163
1421,MANA13305,MANA,2013,Autumn,Nepal,NE Face,other,Pakistan,Muhammad Faizan,A Pakistani to Manaslu,False,False,0,,False,False,,  -   -,  -   -,0.0,0,0,  -   -,0,,0,False,False,False,0,0,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,0,,,False,Expedition Himalaya,True,True,False,False,Manaslu,8163
1422,MANA13306,MANA,2013,Autumn,Nepal,NE Face,other,Israel,Nadav Ben Yehuda,An Israeli to Manaslu,False,False,0,,False,False,,2013-09-14 00:00:00,2013-10-02 00:00:00,0.0,18,21,2013-10-05 00:00:00,4,,7400,False,False,False,4,0,1,0,0,1,0,0,False,True,False,False,True,False,False,False,False,0,"BC(14/09,4700m),C1(17/09,5800m),C2(23/09,6400m),C3(01/10,6800m),C4(02/10,7400m),xxx",,False,Thamserku Trekking,True,True,False,False,Manaslu,8163
1423,MANA13307,MANA,2013,Autumn,Nepal,NE Face,other,Norway,Teodor Johansen,A Norwegian to Manaslu,True,False,0,,False,False,,2013-09-13 00:00:00,2013-10-02 00:00:00,1000.0,19,22,2013-10-05 00:00:00,1,,8163,False,False,False,4,0,1,1,0,1,1,0,False,True,False,True,False,False,False,False,False,0,"BC(13/09,4800m),C1(17/09,5720m),C2(18/09,6350m),C3(30/09,6800m),C4(01/10,7400m),Smt(02/10)",Nima Gyalzen fell into crevasse,False,Ascent Himalayas,True,True,False,False,Manaslu,8163
1424,MANA13308,MANA,2013,Autumn,Nepal,NE Face,other,Australia,Christine Burke,A Kiwi to Manaslu,True,False,0,,False,False,,2013-09-13 00:00:00,2013-10-02 00:00:00,1000.0,19,22,2013-10-05 00:00:00,1,,8163,False,False,False,4,0,1,1,0,1,1,0,False,True,False,True,False,False,False,False,False,0,"BC(13/09,4800m),C1(17/09,5720m),C2(18/09,6350m),C3(30/09,6800m),C4(01/10,7400m),Smt(02/10)",,False,Himalayan Ascent,True,True,False,False,Manaslu,8163
1425,MANA13309,MANA,2013,Autumn,Nepal,NE Face,other,UK,Phil Crampton,Altitude Junkies Manaslu Expedition 2013,True,False,0,,False,False,"Australia, Belgium, S Africa, USA",2013-09-07 00:00:00,2013-09-25 00:00:00,830.0,18,19,2013-09-26 00:00:00,1,,8163,False,False,False,4,200,7,4,0,7,4,0,False,True,False,True,True,True,False,False,False,0,"BC(07/09,4700m),C1(14/09,5700m),C2(15/09,6400m),C3(23/09,6700m),C4(24/09,7400m),Smt(25/09)",Newton altitude sickness; Crampton's fall in crevasse,False,Expedition Himalaya,True,True,False,False,Manaslu,8163
1426,MANA13310,MANA,2013,Autumn,Nepal,NE Face,other,France,Michael Beigbeder,Du Saleve au Manaslu 2013,True,False,0,,False,False,,2013-09-11 00:00:00,2013-09-25 00:00:00,1130.0,14,18,2013-09-29 00:00:00,1,,8163,False,False,False,4,0,6,4,0,3,2,0,False,True,False,True,False,True,False,False,False,0,"BC(11/09,4900m),C1(15/09,5750m),C2(16/09,6350m),C3(18/09,6700m),C4(24/09,7400m),Smt(25/09)",,False,Khumbu Shangri-La Nepal,True,True,False,False,Manaslu,8163
