exp_id;peak_id;year;season;host;success1;bc_date;summit_date;summit_days;tot_days;term_date;term_reason;high_point;traverse;ski;parapente;camps;rope;tot_members;summit_members;member_deaths;tot_hired;summit_hired;hired_deaths;nohired;o2used;o2none;o2climb;o2descent;o2sleep;o2medical;o2taken;o2unkwn;comrte;stdrte;primrte;primmem;primref;peak_name;height
SHEY12201;SHEY;2012;2;1;FALSE;17-06-12;25-06-12;8;11;28-06-12;5;5700;FALSE;FALSE;FALSE;0;0;4;0;0;3;0;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Shey Shikhar;6139
CHOY12109;CHOY;2012;1;2;FALSE;  -   -;06-05-12;0;0;  -   -;4;8100;FALSE;FALSE;FALSE;3;0;3;0;0;1;0;0;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;Cho Oyu;8188
CHOY12104;CHOY;2012;1;2;TRUE;22-04-12;07-05-12;15;20;12-05-12;1;8188;FALSE;FALSE;FALSE;2;0;2;2;0;0;0;0;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;Cho Oyu;8188
LHOT12121;LHOT;2012;1;1;TRUE;01-04-12;26-05-12;55;57;28-05-12;1;8516;FALSE;FALSE;FALSE;0;0;3;2;0;0;0;0;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;Lhotse;8516
LHOT12122;LHOT;2012;1;1;TRUE;05-04-12;25-05-12;50;53;28-05-12;2;8516;FALSE;FALSE;FALSE;0;0;1;1;0;1;1;0;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;Lhotse;8516
LHOT12123;LHOT;2012;1;1;TRUE;13-04-12;21-05-12;38;40;23-05-12;1;8516;FALSE;FALSE;FALSE;0;0;3;1;0;0;0;0;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;Lhotse;8516
EVER12101;EVER;2012;1;1;TRUE;13-04-12;19-05-12;36;46;29-05-12;1;8850;FALSE;FALSE;FALSE;4;0;16;10;1;19;14;0;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;Everest;8850
CHOP11301;CHOP;2011;3;1;TRUE;17-11-11;21-11-11;4;5;22-11-11;1;6700;FALSE;FALSE;FALSE;0;0;2;1;0;0;0;0;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Cho Polu;6700
EVER12103;EVER;2012;1;1;TRUE;17-04-12;26-05-12;39;41;28-05-12;1;8850;FALSE;FALSE;FALSE;0;0;12;8;0;11;7;0;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;Everest;8850
EVER12122;EVER;2012;1;1;FALSE;28-04-12;25-05-12;27;31;29-05-12;6;8445;FALSE;FALSE;FALSE;0;0;1;0;0;1;0;0;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;Everest;8850
LHOT12124;LHOT;2012;1;1;TRUE;09-04-12;27-05-12;48;49;28-05-12;1;8516;FALSE;FALSE;FALSE;0;0;4;1;0;2;1;0;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;Lhotse;8516
EVER12102;EVER;2012;1;2;TRUE;13-04-12;19-05-12;36;45;28-05-12;1;8850;FALSE;FALSE;FALSE;0;0;11;3;0;11;4;0;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;Everest;8850
ANN412302;ANN4;2012;3;1;FALSE;13-09-12;  -   -;0;0;13-09-12;12;0;FALSE;FALSE;FALSE;0;0;2;0;0;0;0;0;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Annapurna IV;7525
HIML12301;HIML;2012;3;1;FALSE;10-09-12;12-09-12;2;6;16-09-12;4;5200;FALSE;FALSE;FALSE;1;0;2;0;0;2;0;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Himlung Himal;7126
MAKA12301;MAKA;2012;3;1;FALSE;07-09-12;28-09-12;21;32;09-10-12;4;7900;FALSE;FALSE;FALSE;4;1500;8;0;0;4;0;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;Makalu;8485
MANA12309;MANA;2012;3;1;TRUE;09-09-12;30-09-12;21;25;04-10-12;1;8163;FALSE;FALSE;FALSE;4;400;8;8;0;5;5;0;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;Manaslu;8163
MANA12301;MANA;2012;3;1;FALSE;  -   -;  -   -;0;0;  -   -;11;0;FALSE;FALSE;FALSE;0;0;1;0;0;0;0;0;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;Manaslu;8163
MANA12302;MANA;2012;3;1;FALSE;12-09-12;22-09-12;10;11;23-09-12;6;6730;FALSE;FALSE;FALSE;2;0;14;0;1;6;0;0;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;Manaslu;8163
MANA12303;MANA;2012;3;1;FALSE;14-09-12;21-09-12;7;14;28-09-12;5;5800;FALSE;FALSE;FALSE;1;0;4;0;0;3;0;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;Manaslu;8163
MANA12304;MANA;2012;3;1;FALSE;05-09-12;23-09-12;18;20;25-09-12;5;6580;FALSE;FALSE;FALSE;2;0;11;0;0;7;0;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;Manaslu;8163
MANA12305;MANA;2012;3;1;FALSE;11-09-12;23-09-12;12;15;26-09-12;5;6500;FALSE;FALSE;FALSE;2;0;5;0;0;4;0;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;Manaslu;8163
MANA12307;MANA;2012;3;1;FALSE;14-09-12;27-09-12;13;16;30-09-12;9;6100;FALSE;FALSE;FALSE;1;0;4;0;0;0;0;0;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;Manaslu;8163
MANA12308;MANA;2012;3;1;FALSE;14-09-12;23-09-12;9;14;28-09-12;8;6400;FALSE;FALSE;FALSE;1;0;3;0;0;2;0;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;Manaslu;8163
MANA12310;MANA;2012;3;1;FALSE;11-09-12;29-09-12;18;21;02-10-12;7;8015;FALSE;FALSE;FALSE;2;0;1;0;0;0;0;0;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;Manaslu;8163
MANA12306;MANA;2012;3;1;FALSE;13-09-12;22-09-12;9;17;30-09-12;8;6500;FALSE;FALSE;FALSE;2;0;1;0;0;2;0;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;Manaslu;8163
AMAD11354;AMAD;2011;3;1;TRUE;21-10-11;01-11-11;11;14;04-11-11;1;6814;FALSE;FALSE;FALSE;2;0;2;2;0;0;0;0;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;Ama Dablam;6814
MANA12311;MANA;2012;3;1;FALSE;18-09-12;28-09-12;10;24;12-10-12;5;6600;FALSE;FALSE;FALSE;2;0;3;0;0;0;0;0;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;Manaslu;8163
AMAD11349;AMAD;2011;3;1;TRUE;  -   -;09-11-11;0;0;  -   -;1;6814;FALSE;FALSE;FALSE;0;0;2;2;0;0;0;0;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;Ama Dablam;6814
AMAD11325;AMAD;2011;3;1;TRUE;28-10-11;10-11-11;13;16;13-11-11;1;6814;FALSE;FALSE;FALSE;0;0;2;2;0;0;0;0;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;Ama Dablam;6814
AMAD11326;AMAD;2011;3;1;TRUE;01-11-11;05-11-11;4;7;08-11-11;1;6814;FALSE;FALSE;FALSE;0;0;3;1;0;0;0;0;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;Ama Dablam;6814
AMAD11337;AMAD;2011;3;1;TRUE;28-10-11;04-11-11;7;8;05-11-11;1;6814;FALSE;FALSE;FALSE;2;0;5;5;0;0;0;0;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;Ama Dablam;6814
AMAD11350;AMAD;2011;3;1;TRUE;  -   -;06-11-11;0;0;  -   -;1;6814;FALSE;FALSE;FALSE;0;0;3;3;0;3;3;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;Ama Dablam;6814
AMAD11327;AMAD;2011;3;1;TRUE;12-11-11;15-11-11;3;6;18-11-11;1;6814;FALSE;FALSE;FALSE;2;0;6;4;0;5;1;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;Ama Dablam;6814
AMAD11328;AMAD;2011;3;1;TRUE;28-10-11;05-11-11;8;11;08-11-11;1;6814;FALSE;FALSE;FALSE;2;0;2;1;0;0;0;0;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;Ama Dablam;6814
AMAD11329;AMAD;2011;3;1;TRUE;  -   -;07-11-11;0;0;  -   -;1;6814;FALSE;FALSE;FALSE;2;0;4;3;0;3;3;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Ama Dablam;6814
CHOY11329;CHOY;2011;3;2;FALSE;19-09-11;01-10-11;12;15;04-10-11;7;8060;FALSE;FALSE;FALSE;0;0;2;0;0;0;0;0;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;Cho Oyu;8188
CHOY11341;CHOY;2011;3;2;FALSE;11-09-11;01-10-11;20;0;  -   -;5;8000;FALSE;FALSE;FALSE;0;0;6;0;0;1;0;0;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;Cho Oyu;8188
CHOY11333;CHOY;2011;3;2;FALSE;03-09-11;01-10-11;28;31;04-10-11;7;8050;FALSE;TRUE;FALSE;2;0;1;0;0;0;0;0;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;Cho Oyu;8188
CHOY11343;CHOY;2011;3;2;FALSE;  -   -;  -   -;0;0;  -   -;0;0;FALSE;FALSE;FALSE;0;0;1;0;0;0;0;0;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;Cho Oyu;8188
CHOY11335;CHOY;2011;3;2;FALSE;  -   -;10-09-11;0;0;  -   -;7;6430;FALSE;FALSE;FALSE;0;0;2;0;0;0;0;0;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;Cho Oyu;8188
CHOY11336;CHOY;2011;3;2;FALSE;12-09-11;23-09-11;11;18;30-09-11;5;6700;FALSE;FALSE;FALSE;1;0;2;0;0;1;0;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;Cho Oyu;8188
CHOY11308;CHOY;2011;3;2;FALSE;10-09-11;03-10-11;23;29;09-10-11;4;7500;FALSE;FALSE;FALSE;0;0;6;0;0;0;0;0;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;Cho Oyu;8188
LHOT12125;LHOT;2012;1;1;TRUE;14-04-12;25-05-12;41;44;28-05-12;1;8516;FALSE;FALSE;FALSE;0;0;3;2;0;3;2;0;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;Lhotse;8516
AMAD11330;AMAD;2011;3;1;TRUE;18-10-11;25-10-11;7;8;26-10-11;1;6814;FALSE;FALSE;FALSE;2;0;2;2;0;0;0;0;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;Ama Dablam;6814
BHRI11301;BHRI;2011;3;1;FALSE;29-09-11;30-09-11;1;2;01-10-11;5;6100;FALSE;FALSE;FALSE;0;0;4;0;0;2;0;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bhrikuti;6476
DHA112301;DHA1;2012;3;1;FALSE;11-09-12;01-10-12;20;30;11-10-12;5;7580;FALSE;FALSE;FALSE;3;1400;6;0;0;6;0;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;Dhaulagiri I;8167
MANA12312;MANA;2012;3;1;TRUE;14-09-12;30-09-12;16;21;05-10-12;1;8163;FALSE;FALSE;FALSE;3;0;1;1;0;0;0;0;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;Manaslu;8163
CHOY11310;CHOY;2011;3;2;TRUE;05-09-11;01-10-11;26;29;04-10-11;1;8188;FALSE;FALSE;FALSE;2;0;9;5;0;5;4;0;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;Cho Oyu;8188
CHOY11313;CHOY;2011;3;2;TRUE;03-09-11;01-10-11;28;31;04-10-11;1;8188;FALSE;FALSE;FALSE;2;0;5;3;0;3;2;0;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;Cho Oyu;8188
EVER11303;EVER;2011;3;1;FALSE;07-09-11;03-10-11;26;39;16-10-11;8;7800;FALSE;FALSE;FALSE;2;0;3;0;0;0;0;0;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Everest;8850
PUMO11301;PUMO;2011;3;1;TRUE;21-09-11;08-10-11;17;19;10-10-11;1;7138;FALSE;FALSE;FALSE;2;1000;8;5;0;4;4;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pumori;7138
PUMO11302;PUMO;2011;3;1;FALSE;08-10-11;15-10-11;7;9;17-10-11;10;6950;FALSE;FALSE;FALSE;0;0;3;0;0;0;0;0;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pumori;7138
PUMO11303;PUMO;2011;3;1;FALSE;22-10-11;27-10-11;5;9;31-10-11;5;5900;FALSE;FALSE;FALSE;0;0;2;0;0;0;0;0;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pumori;7138
SAMD11301;SAMD;2011;3;1;FALSE;  -   -;  -   -;0;0;  -   -;12;0;FALSE;FALSE;FALSE;0;0;15;0;0;0;0;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Samdo;6335
MANA12313;MANA;2012;3;1;FALSE;09-09-12;22-09-12;13;17;26-09-12;5;6400;FALSE;FALSE;FALSE;2;0;1;0;0;1;0;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;Manaslu;8163
MANA12314;MANA;2012;3;1;TRUE;07-09-12;30-09-12;23;25;02-10-12;1;8163;FALSE;FALSE;FALSE;4;100;4;3;0;0;0;0;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;Manaslu;8163
HIML11301;HIML;2011;3;1;FALSE;  -   -;  -   -;0;0;  -   -;0;0;FALSE;FALSE;FALSE;0;0;12;0;0;7;0;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Himlung Himal;7126
CHOY93316;CHOY;1993;3;2;TRUE;10-09-93;18-09-93;8;9;19-09-93;1;8188;FALSE;FALSE;FALSE;0;0;1;1;0;0;0;0;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;Cho Oyu;8188
AMAD11332;AMAD;2011;3;1;TRUE;25-10-11;01-11-11;7;9;03-11-11;1;6814;FALSE;FALSE;FALSE;3;0;3;1;0;2;1;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;Ama Dablam;6814
AMAD11333;AMAD;2011;3;1;TRUE;29-10-11;09-11-11;11;13;11-11-11;1;6814;FALSE;FALSE;FALSE;2;0;5;3;0;1;1;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;Ama Dablam;6814
AMAD11334;AMAD;2011;3;1;TRUE;16-10-11;22-10-11;6;0;  -   -;1;6814;FALSE;FALSE;FALSE;0;0;12;11;0;0;0;0;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;Ama Dablam;6814
PUMO11304;PUMO;2011;3;1;TRUE;30-09-11;14-10-11;14;15;15-10-11;1;7138;FALSE;FALSE;FALSE;0;0;4;3;0;0;0;0;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pumori;7138
AMAD11335;AMAD;2011;3;1;TRUE;16-11-11;23-11-11;7;10;26-11-11;1;6814;FALSE;FALSE;FALSE;0;0;5;3;0;4;1;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;Ama Dablam;6814
KOJI11201;KOJI;2011;2;1;FALSE;25-06-11;03-07-11;8;9;04-07-11;2;6159;FALSE;FALSE;FALSE;0;0;4;0;0;3;0;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Kojichuwa Chuli;6439
EVER12177;EVER;2012;1;2;FALSE;  -   -;21-05-12;0;0;  -   -;8;8300;FALSE;FALSE;FALSE;3;0;1;0;0;0;0;0;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;Everest;8850
EVER12178;EVER;2012;1;2;TRUE;  -   -;20-05-12;0;0;  -   -;1;8850;FALSE;FALSE;FALSE;3;0;1;1;1;0;0;0;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;Everest;8850
EVER12179;EVER;2012;1;2;TRUE;  -   -;20-05-12;0;0;  -   -;1;8850;FALSE;FALSE;FALSE;3;0;1;1;1;1;1;0;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;Everest;8850
EVER12180;EVER;2012;1;1;TRUE;  -   -;19-05-12;0;0;  -   -;1;8850;FALSE;FALSE;FALSE;4;0;4;3;1;0;0;0;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;Everest;8850
EVER12181;EVER;2012;1;1;TRUE;15-04-12;19-05-12;34;0;  -   -;1;8850;FALSE;FALSE;FALSE;4;0;2;2;0;1;1;0;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;Everest;8850
EVER12182;EVER;2012;1;1;TRUE;15-04-12;19-05-12;34;0;  -   -;1;8850;FALSE;FALSE;FALSE;4;0;1;1;0;2;2;0;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;Everest;8850
EVER12183;EVER;2012;1;1;TRUE;06-04-12;19-05-12;43;49;25-05-12;1;8850;FALSE;FALSE;FALSE;4;0;4;4;0;3;3;0;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;Everest;8850
EVER12184;EVER;2012;1;1;TRUE;06-04-12;19-05-12;43;0;  -   -;1;8850;FALSE;FALSE;FALSE;4;0;2;2;0;2;2;0;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;Everest;8850
EVER12185;EVER;2012;1;1;TRUE;  -   -;25-05-12;0;0;  -   -;1;8850;FALSE;FALSE;FALSE;4;0;1;1;0;2;2;0;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;Everest;8850
EVER12186;EVER;2012;1;1;TRUE;  -   -;19-05-12;0;0;  -   -;1;8850;FALSE;FALSE;FALSE;0;0;1;1;0;4;4;0;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;Everest;8850
MAKA12104;MAKA;2012;1;1;TRUE;30-04-12;10-05-12;10;13;13-05-12;1;8485;FALSE;FALSE;FALSE;0;450;1;1;0;2;2;0;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;Makalu;8485
LHOT12126;LHOT;2012;1;1;TRUE;27-04-12;19-05-12;22;24;21-05-12;1;8516;FALSE;FALSE;FALSE;0;0;2;2;0;3;3;0;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;Lhotse;8516
ANN112113;ANN1;2012;1;1;TRUE;  -   -;20-04-12;0;0;  -   -;1;8091;FALSE;FALSE;FALSE;0;0;1;1;0;1;1;0;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;Annapurna I;8091
EVER12187;EVER;2012;1;1;FALSE;19-04-12;01-05-12;12;22;11-05-12;7;6200;FALSE;FALSE;FALSE;0;0;1;0;0;2;0;0;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;Everest;8850
AMAD11338;AMAD;2011;3;1;TRUE;09-11-11;12-11-11;3;6;15-11-11;1;6814;FALSE;FALSE;FALSE;0;0;7;7;0;4;4;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;Ama Dablam;6814
AMAD11351;AMAD;2011;3;1;TRUE;  -   -;07-11-11;0;0;  -   -;1;6814;FALSE;FALSE;FALSE;0;0;1;1;0;1;1;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;Ama Dablam;6814
AMAD11352;AMAD;2011;3;1;TRUE;  -   -;17-11-11;0;0;  -   -;1;6814;FALSE;FALSE;FALSE;0;0;5;5;0;2;2;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;Ama Dablam;6814
AMAD11353;AMAD;2011;3;1;TRUE;  -   -;03-11-11;0;0;  -   -;1;6814;FALSE;FALSE;FALSE;0;0;5;4;0;4;4;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;Ama Dablam;6814
AMAD11336;AMAD;2011;3;1;TRUE;23-10-11;30-10-11;7;9;01-11-11;1;6814;FALSE;FALSE;FALSE;2;0;5;4;0;3;2;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;Ama Dablam;6814
AMAD11355;AMAD;2011;3;1;TRUE;  -   -;18-11-11;0;0;  -   -;1;6814;FALSE;FALSE;FALSE;0;0;3;3;0;0;0;0;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Ama Dablam;6814
AMAD11356;AMAD;2011;3;1;TRUE;  -   -;18-11-11;0;0;  -   -;1;6814;FALSE;FALSE;FALSE;0;0;2;2;0;0;0;0;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;Ama Dablam;6814
BARU11306;BARU;2011;3;1;TRUE;24-10-11;28-10-11;4;6;30-10-11;1;7152;FALSE;FALSE;FALSE;0;0;2;2;0;2;2;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Baruntse;7152
